pst, cfs, stage_ft
2016-01-16 14:45,	5860	,	5.96	
2016-01-16 15:00,	5730	,	5.88	
2016-01-16 15:15,	5800	,	5.92	
2016-01-16 15:30,	5700	,	5.86	
2016-01-16 15:45,	5560	,	5.77	
2016-01-16 16:00,	5480	,	5.72	
2016-01-16 16:15,	5670	,	5.84	
2016-01-16 16:30,	5570	,	5.78	
2016-01-16 16:45,	5510	,	5.74	
2016-01-16 17:00,	5650	,	5.83	
2016-01-16 17:15,	5370	,	5.65	
2016-01-16 17:30,	5610	,	5.80	
2016-01-16 17:45,	5700	,	5.86	
2016-01-16 18:00,	5370	,	5.65	
2016-01-16 18:15,	5570	,	5.78	
2016-01-16 18:30,	5560	,	5.77	
2016-01-16 18:45,	5430	,	5.69	
2016-01-16 19:00,	5260	,	5.58	
2016-01-16 19:15,	5460	,	5.71	
2016-01-16 19:30,	5320	,	5.62	
2016-01-16 19:45,	5250	,	5.57	
2016-01-16 20:00,	5180	,	5.53	
2016-01-16 20:15,	5280	,	5.59	
2016-01-16 20:30,	5030	,	5.43	
2016-01-16 20:45,	5200	,	5.54	
2016-01-16 21:00,	5030	,	5.43	
2016-01-16 21:15,	5080	,	5.46	
2016-01-16 21:30,	4980	,	5.40	
2016-01-16 21:45,	4950	,	5.38	
2016-01-16 22:00,	4940	,	5.37	
2016-01-16 22:15,	5030	,	5.43	
2016-01-16 22:30,	4880	,	5.33	
2016-01-16 22:45,	4820	,	5.29	
2016-01-16 23:00,	4890	,	5.34	
2016-01-16 23:15,	4740	,	5.24	
2016-01-16 23:30,	4770	,	5.26	
2016-01-16 23:45,	4760	,	5.25	
2016-01-17 00:00,	4740	,	5.24	
2016-01-17 00:15,	4640	,	5.17	
2016-01-17 00:30,	4550	,	5.11	
2016-01-17 00:45,	4740	,	5.24	
2016-01-17 01:00,	4420	,	5.03	
2016-01-17 01:15,	4570	,	5.12	
2016-01-17 01:30,	4350	,	4.98	
2016-01-17 01:45,	4420	,	5.03	
2016-01-17 02:00,	4460	,	5.05	
2016-01-17 02:15,	4410	,	5.02	
2016-01-17 02:30,	4420	,	5.03	
2016-01-17 02:45,	4420	,	5.03	
2016-01-17 03:00,	4160	,	4.86	
2016-01-17 03:15,	4350	,	4.98	
2016-01-17 03:30,	4040	,	4.77	
2016-01-17 03:45,	4080	,	4.80	
2016-01-17 04:00,	4410	,	5.02	
2016-01-17 04:15,	4390	,	5.01	
2016-01-17 04:30,	4200	,	4.88	
2016-01-17 04:45,	4230	,	4.90	
2016-01-17 05:00,	4390	,	5.01	
2016-01-17 05:15,	4280	,	4.93	
2016-01-17 05:30,	4420	,	5.03	
2016-01-17 05:45,	4360	,	4.99	
2016-01-17 06:00,	4570	,	5.12	
2016-01-17 06:15,	4680	,	5.20	
2016-01-17 06:30,	4670	,	5.19	
2016-01-17 06:45,	5030	,	5.43	
2016-01-17 07:00,	5180	,	5.53	
2016-01-17 07:15,	5480	,	5.72	
2016-01-17 07:30,	5960	,	6.02	
2016-01-17 07:45,	6340	,	6.25	
2016-01-17 08:00,	6660	,	6.44	
2016-01-17 08:15,	6830	,	6.54	
2016-01-17 08:30,	7030	,	6.66	
2016-01-17 08:45,	7720	,	7.05	
2016-01-17 09:00,	7400	,	6.87	
2016-01-17 09:15,	7830	,	7.11	
2016-01-17 09:30,	8210	,	7.32	
2016-01-17 09:45,	8300	,	7.37	
2016-01-17 10:00,	8360	,	7.40	
2016-01-17 10:15,	9380	,	7.94	
2016-01-17 10:30,	10400	,	8.47	
2016-01-17 10:45,	11000	,	8.77	
2016-01-17 11:00,	11800	,	9.12	
2016-01-17 11:15,	12700	,	9.54	
2016-01-17 11:30,	13900	,	10.09	
2016-01-17 11:45,	15300	,	10.73	
2016-01-17 12:00,	15900	,	10.98	
2016-01-17 12:15,	17100	,	11.49	
2016-01-17 12:30,	17600	,	11.66	
2016-01-17 12:45,	19200	,	12.31	
2016-01-17 13:00,	19900	,	12.61	
2016-01-17 13:15,	20800	,	12.96	
2016-01-17 13:30,	21900	,	13.37	
2016-01-17 13:45,	22900	,	13.73	
2016-01-17 14:00,	24000	,	14.14	
2016-01-17 14:15,	25300	,	14.59	
2016-01-17 14:30,	26400	,	15.00	
2016-01-17 14:45,	27200	,	15.28	
2016-01-17 15:00,	28200	,	15.61	
2016-01-17 15:15,	28400	,	15.67	
2016-01-17 15:30,	29900	,	16.17	
2016-01-17 15:45,	30000	,	16.21	
2016-01-17 16:00,	30200	,	16.27	
2016-01-17 16:15,	31000	,	16.54	
2016-01-17 16:30,	31400	,	16.68	
2016-01-17 16:45,	32200	,	16.93	
2016-01-17 17:00,	32200	,	16.92	
2016-01-17 17:15,	31700	,	16.77	
2016-01-17 17:30,	32800	,	17.13	
2016-01-17 17:45,	32000	,	16.88	
2016-01-17 18:00,	32000	,	16.87	
2016-01-17 18:15,	31900	,	16.83	
2016-01-17 18:30,	31800	,	16.82	
2016-01-17 18:45,	31000	,	16.53	
2016-01-17 19:00,	31400	,	16.66	
2016-01-17 19:15,	30800	,	16.49	
2016-01-17 19:30,	29300	,	15.98	
2016-01-17 19:45,	29000	,	15.89	
2016-01-17 20:00,	28200	,	15.62	
2016-01-17 20:15,	28200	,	15.62	
2016-01-17 20:30,	28900	,	15.83	
2016-01-17 20:45,	27800	,	15.48	
2016-01-17 21:00,	26400	,	15.00	
2016-01-17 21:15,	26700	,	15.09	
2016-01-17 21:30,	26400	,	15.00	
2016-01-17 21:45,	24900	,	14.45	
2016-01-17 22:00,	25200	,	14.57	
2016-01-17 22:15,	24300	,	14.25	
2016-01-17 22:30,	23300	,	13.87	
2016-01-17 22:45,	23600	,	13.98	
2016-01-17 23:00,	22700	,	13.64	
2016-01-17 23:15,	21500	,	13.21	
2016-01-17 23:30,	21200	,	13.10	
2016-01-17 23:45,	20900	,	12.99	
2016-01-18 00:00,	20900	,	12.97	
2016-01-18 00:15,	19700	,	12.53	
2016-01-18 00:30,	19900	,	12.58	
2016-01-18 00:45,	19000	,	12.23	
2016-01-18 01:00,	18700	,	12.14	
2016-01-18 01:15,	18300	,	11.95	
2016-01-18 01:30,	17900	,	11.80	
2016-01-18 01:45,	17000	,	11.45	
2016-01-18 02:00,	17200	,	11.50	
2016-01-18 02:15,	16300	,	11.16	
2016-01-18 02:30,	15500	,	10.82	
2016-01-18 02:45,	15900	,	10.99	
2016-01-18 03:00,	15500	,	10.82	
2016-01-18 03:15,	15300	,	10.72	
2016-01-18 03:30,	15100	,	10.61	
2016-01-18 03:45,	15000	,	10.57	
2016-01-18 04:00,	14600	,	10.43	
2016-01-18 04:15,	14400	,	10.34	
2016-01-18 04:30,	14200	,	10.25	
2016-01-18 04:45,	14000	,	10.14	
2016-01-18 05:00,	13400	,	9.87	
2016-01-18 05:15,	13400	,	9.86	
2016-01-18 05:30,	13300	,	9.82	
2016-01-18 05:45,	13200	,	9.79	
2016-01-18 06:00,	12900	,	9.63	
2016-01-18 06:15,	12600	,	9.53	
2016-01-18 06:30,	12600	,	9.53	
2016-01-18 06:45,	12000	,	9.25	
2016-01-18 07:00,	12400	,	9.42	
2016-01-18 07:15,	12100	,	9.29	
2016-01-18 07:30,	11900	,	9.18	
2016-01-18 07:45,	11900	,	9.18	
2016-01-18 08:00,	11800	,	9.13	
2016-01-18 08:15,	11300	,	8.88	
2016-01-18 08:30,	11300	,	8.92	
2016-01-18 08:45,	11200	,	8.86	
2016-01-18 09:00,	10800	,	8.65	
2016-01-18 09:15,	10800	,	8.64	
2016-01-18 09:30,	10500	,	8.51	
2016-01-18 09:45,	10700	,	8.61	
2016-01-18 10:00,	10400	,	8.47	
2016-01-18 10:15,	10300	,	8.41	
2016-01-18 10:30,	10400	,	8.47	
2016-01-18 10:45,	10200	,	8.36	
2016-01-18 11:00,	9770	,	8.14	
2016-01-18 11:15,	10200	,	8.34	
2016-01-18 11:30,	9770	,	8.14	
2016-01-18 11:45,	9670	,	8.09	
2016-01-18 12:00,	9810	,	8.16	
2016-01-18 12:15,	9630	,	8.07	
2016-01-18 12:30,	9570	,	8.04	
2016-01-18 12:45,	9170	,	7.83	
2016-01-18 13:00,	9070	,	7.78	
2016-01-18 13:15,	9460	,	7.98	
2016-01-18 13:30,	9090	,	7.79	
2016-01-18 13:45,	8690	,	7.58	
2016-01-18 14:00,	8690	,	7.58	
2016-01-18 14:15,	8600	,	7.53	
2016-01-18 14:30,	8490	,	7.47	
2016-01-18 14:45,	8360	,	7.40	
2016-01-18 15:00,	8340	,	7.39	
2016-01-18 15:15,	8280	,	7.36	
2016-01-18 15:30,	8210	,	7.32	
2016-01-18 15:45,	8140	,	7.28	
2016-01-18 16:00,	8160	,	7.29	
2016-01-18 16:15,	8060	,	7.24	
2016-01-18 16:30,	7990	,	7.20	
2016-01-18 16:45,	7900	,	7.15	
2016-01-18 17:00,	7850	,	7.12	
2016-01-18 17:15,	7900	,	7.15	
2016-01-18 17:30,	7830	,	7.11	
2016-01-18 17:45,	7810	,	7.10	
2016-01-18 18:00,	7860	,	7.13	
2016-01-18 18:15,	7790	,	7.09	
2016-01-18 18:30,	7810	,	7.10	
2016-01-18 18:45,	7950	,	7.18	
2016-01-18 19:00,	7790	,	7.09	
2016-01-18 19:15,	7700	,	7.04	
2016-01-18 19:30,	7680	,	7.03	
2016-01-18 19:45,	7510	,	6.93	
2016-01-18 20:00,	7600	,	6.98	
2016-01-18 20:15,	7420	,	6.88	
2016-01-18 20:30,	7740	,	7.06	
2016-01-18 20:45,	7470	,	6.91	
2016-01-18 21:00,	7450	,	6.90	
2016-01-18 21:15,	7510	,	6.93	
2016-01-18 21:30,	7900	,	7.15	
2016-01-18 21:45,	7700	,	7.04	
2016-01-18 22:00,	7970	,	7.19	
2016-01-18 22:15,	7770	,	7.08	
2016-01-18 22:30,	8030	,	7.22	
2016-01-18 22:45,	7970	,	7.19	
2016-01-18 23:00,	7700	,	7.04	
2016-01-18 23:15,	7790	,	7.09	
2016-01-18 23:30,	7990	,	7.20	
2016-01-18 23:45,	7860	,	7.13	
2016-01-19 00:00,	7760	,	7.07	
2016-01-19 00:15,	7770	,	7.08	
2016-01-19 00:30,	7770	,	7.08	
2016-01-19 00:45,	7630	,	7.00	
2016-01-19 01:00,	7740	,	7.06	
2016-01-19 01:15,	7810	,	7.10	
2016-01-19 01:30,	7600	,	6.98	
2016-01-19 01:45,	7260	,	6.79	
2016-01-19 02:00,	7700	,	7.04	
2016-01-19 02:15,	7360	,	6.85	
2016-01-19 02:30,	7520	,	6.94	
2016-01-19 02:45,	7540	,	6.95	
2016-01-19 03:00,	7470	,	6.91	
2016-01-19 03:15,	7560	,	6.96	
2016-01-19 03:30,	7420	,	6.88	
2016-01-19 03:45,	7650	,	7.01	
2016-01-19 04:00,	7380	,	6.86	
2016-01-19 04:15,	7450	,	6.90	
2016-01-19 04:30,	7350	,	6.84	
2016-01-19 04:45,	7280	,	6.80	
2016-01-19 05:00,	7330	,	6.83	
2016-01-19 05:15,	7510	,	6.93	
2016-01-19 05:30,	7580	,	6.97	
2016-01-19 05:45,	7650	,	7.01	
2016-01-19 06:00,	7600	,	6.98	
2016-01-19 06:15,	7670	,	7.02	
2016-01-19 06:30,	7860	,	7.13	
2016-01-19 06:45,	7880	,	7.14	
2016-01-19 07:00,	7900	,	7.15	
2016-01-19 07:15,	7920	,	7.16	
2016-01-19 07:30,	8080	,	7.25	
2016-01-19 07:45,	8300	,	7.37	
2016-01-19 08:00,	8280	,	7.36	
2016-01-19 08:15,	8430	,	7.44	
2016-01-19 08:30,	8410	,	7.43	
2016-01-19 08:45,	8410	,	7.43	
2016-01-19 09:00,	8470	,	7.46	
2016-01-19 09:15,	8450	,	7.45	
2016-01-19 09:30,	8540	,	7.50	
2016-01-19 09:45,	8750	,	7.61	
2016-01-19 10:00,	8790	,	7.63	
2016-01-19 10:15,	8820	,	7.65	
2016-01-19 10:30,	9050	,	7.77	
2016-01-19 10:45,	9150	,	7.82	
2016-01-19 11:00,	9030	,	7.76	
2016-01-19 11:15,	8990	,	7.74	
2016-01-19 11:30,	9170	,	7.83	
2016-01-19 11:45,	9240	,	7.87	
2016-01-19 12:00,	9340	,	7.92	
2016-01-19 12:15,	9420	,	7.96	
2016-01-19 12:30,	9590	,	8.05	
2016-01-19 12:45,	9750	,	8.13	
2016-01-19 13:00,	9440	,	7.97	
2016-01-19 13:15,	9750	,	8.13	
2016-01-19 13:30,	9770	,	8.14	
2016-01-19 13:45,	9830	,	8.17	
2016-01-19 14:00,	9870	,	8.19	
2016-01-19 14:15,	9940	,	8.23	
2016-01-19 14:30,	10200	,	8.35	
2016-01-19 14:45,	10000	,	8.28	
2016-01-19 15:00,	10000	,	8.26	
2016-01-19 15:15,	10000	,	8.28	
2016-01-19 15:30,	9880	,	8.20	
2016-01-19 15:45,	10200	,	8.35	
2016-01-19 16:00,	10200	,	8.35	
2016-01-19 16:15,	10100	,	8.30	
2016-01-19 16:30,	10200	,	8.35	
2016-01-19 16:45,	9900	,	8.21	
2016-01-19 17:00,	9770	,	8.14	
2016-01-19 17:15,	9980	,	8.25	
2016-01-19 17:30,	9810	,	8.16	
2016-01-19 17:45,	9980	,	8.25	
2016-01-19 18:00,	9650	,	8.08	
2016-01-19 18:15,	9730	,	8.12	
2016-01-19 18:30,	9610	,	8.06	
2016-01-19 18:45,	9320	,	7.91	
2016-01-19 19:00,	9280	,	7.89	
2016-01-19 19:15,	9200	,	7.85	
2016-01-19 19:30,	8900	,	7.69	
2016-01-19 19:45,	8990	,	7.74	
2016-01-19 20:00,	8840	,	7.66	
2016-01-19 20:15,	8840	,	7.66	
2016-01-19 20:30,	8670	,	7.57	
2016-01-19 20:45,	8580	,	7.52	
2016-01-19 21:00,	8210	,	7.32	
2016-01-19 21:15,	8430	,	7.44	
2016-01-19 21:30,	8080	,	7.25	
2016-01-19 21:45,	7830	,	7.11	
2016-01-19 22:00,	7950	,	7.18	
2016-01-19 22:15,	8010	,	7.21	
2016-01-19 22:30,	7670	,	7.02	
2016-01-19 22:45,	7770	,	7.08	
2016-01-19 23:00,	7610	,	6.99	
2016-01-19 23:15,	7580	,	6.97	
2016-01-19 23:30,	7260	,	6.79	
2016-01-19 23:45,	7260	,	6.79	
2016-01-20 00:00,	7470	,	6.91	
2016-01-20 00:15,	7260	,	6.79	
2016-01-20 00:30,	7150	,	6.73	
2016-01-20 00:45,	7190	,	6.75	
2016-01-20 01:00,	7150	,	6.73	
2016-01-20 01:15,	6960	,	6.62	
2016-01-20 01:30,	7100	,	6.70	
2016-01-20 01:45,	6930	,	6.60	
2016-01-20 02:00,	6900	,	6.58	
2016-01-20 02:15,	6910	,	6.59	
2016-01-20 02:30,	6640	,	6.43	
2016-01-20 02:45,	6640	,	6.43	
2016-01-20 03:00,	6710	,	6.47	
2016-01-20 03:15,	6570	,	6.39	
2016-01-20 03:30,	6520	,	6.36	
2016-01-20 03:45,	6470	,	6.33	
2016-01-20 04:00,	6540	,	6.37	
2016-01-20 04:15,	6420	,	6.30	
2016-01-20 04:30,	6300	,	6.23	
2016-01-20 04:45,	6320	,	6.24	
2016-01-20 05:00,	6170	,	6.15	
2016-01-20 05:15,	6020	,	6.06	
2016-01-20 05:30,	6190	,	6.16	
2016-01-20 05:45,	6190	,	6.16	
2016-01-20 06:00,	5800	,	5.92	
2016-01-20 06:15,	5960	,	6.02	
2016-01-20 06:30,	5990	,	6.04	
2016-01-20 06:45,	5910	,	5.99	
2016-01-20 07:00,	5930	,	6.00	
2016-01-20 07:15,	5980	,	6.03	
2016-01-20 07:30,	5880	,	5.97	
2016-01-20 07:45,	5860	,	5.96	
2016-01-20 08:00,	5770	,	5.90	
2016-01-20 08:15,	5780	,	5.91	
2016-01-20 08:30,	5690	,	5.85	
2016-01-20 08:45,	5720	,	5.87	
2016-01-20 09:00,	5690	,	5.85	
2016-01-20 09:15,	5560	,	5.77	
2016-01-20 09:30,	5670	,	5.84	
2016-01-20 09:45,	5590	,	5.79	
2016-01-20 10:00,	5480	,	5.72	
2016-01-20 10:15,	5430	,	5.69	
2016-01-20 10:30,	5460	,	5.71	
2016-01-20 10:45,	5480	,	5.72	
2016-01-20 11:00,	5530	,	5.75	
2016-01-20 11:15,	5340	,	5.63	
2016-01-20 11:30,	5120	,	5.49	
2016-01-20 11:45,	5280	,	5.59	
2016-01-20 12:00,	5320	,	5.62	
2016-01-20 12:15,	5210	,	5.55	
2016-01-20 12:30,	5260	,	5.58	
2016-01-20 12:45,	5170	,	5.52	
2016-01-20 13:00,	5120	,	5.49	
2016-01-20 13:15,	5080	,	5.46	
2016-01-20 13:30,	5090	,	5.47	
2016-01-20 13:45,	5120	,	5.49	
2016-01-20 14:00,	5090	,	5.47	
2016-01-20 14:15,	5030	,	5.43	
2016-01-20 14:30,	4950	,	5.38	
2016-01-20 14:45,	5000	,	5.41	
2016-01-20 15:00,	4890	,	5.34	
2016-01-20 15:15,	5000	,	5.41	
2016-01-20 15:30,	5000	,	5.41	
2016-01-20 15:45,	4850	,	5.31	
2016-01-20 16:00,	4800	,	5.28	
2016-01-20 16:15,	4850	,	5.31	
2016-01-20 16:30,	4790	,	5.27	
2016-01-20 16:45,	4830	,	5.30	
2016-01-20 17:00,	4850	,	5.31	
2016-01-20 17:15,	4770	,	5.26	
2016-01-20 17:30,	4700	,	5.21	
2016-01-20 17:45,	4670	,	5.19	
2016-01-20 18:00,	4710	,	5.22	
2016-01-20 18:15,	4700	,	5.21	
2016-01-20 18:30,	4670	,	5.19	
2016-01-20 18:45,	4670	,	5.19	
2016-01-20 19:00,	4570	,	5.12	
2016-01-20 19:15,	4520	,	5.09	
2016-01-20 19:30,	4490	,	5.07	
2016-01-20 19:45,	4490	,	5.07	
2016-01-20 20:00,	4410	,	5.02	
2016-01-20 20:15,	4410	,	5.02	
2016-01-20 20:30,	4360	,	4.99	
2016-01-20 20:45,	4280	,	4.93	
2016-01-20 21:00,	4280	,	4.93	
2016-01-20 21:15,	4200	,	4.88	
2016-01-20 21:30,	4250	,	4.91	
2016-01-20 21:45,	4180	,	4.87	
2016-01-20 22:00,	4160	,	4.86	
2016-01-20 22:15,	4180	,	4.87	
2016-01-20 22:30,	4120	,	4.83	
2016-01-20 22:45,	4230	,	4.90	
2016-01-20 23:00,	4020	,	4.76	
2016-01-20 23:15,	4040	,	4.77	
2016-01-20 23:30,	4020	,	4.76	
2016-01-20 23:45,	3990	,	4.74	
2016-01-21 00:00,	3950	,	4.72	
2016-01-21 00:15,	3990	,	4.74	
2016-01-21 00:30,	4010	,	4.75	
2016-01-21 00:45,	3850	,	4.65	
2016-01-21 01:00,	3940	,	4.71	
2016-01-21 01:15,	3790	,	4.60	
2016-01-21 01:30,	3900	,	4.68	
2016-01-21 01:45,	3750	,	4.57	
2016-01-21 02:00,	3850	,	4.65	
2016-01-21 02:15,	3620	,	4.49	
2016-01-21 02:30,	3790	,	4.60	
2016-01-21 02:45,	3770	,	4.59	
2016-01-21 03:00,	3660	,	4.52	
2016-01-21 03:15,	3750	,	4.57	
2016-01-21 03:30,	3690	,	4.54	
2016-01-21 03:45,	3660	,	4.52	
2016-01-21 04:00,	3660	,	4.52	
2016-01-21 04:15,	3660	,	4.52	
2016-01-21 04:30,	3610	,	4.48	
2016-01-21 04:45,	3580	,	4.46	
2016-01-21 05:00,	3570	,	4.45	
2016-01-21 05:15,	3570	,	4.45	
2016-01-21 05:30,	3580	,	4.46	
2016-01-21 05:45,	3600	,	4.47	
2016-01-21 06:00,	3480	,	4.39	
2016-01-21 06:15,	3560	,	4.44	
2016-01-21 06:30,	3520	,	4.41	
2016-01-21 06:45,	3560	,	4.44	
2016-01-21 07:00,	3420	,	4.35	
2016-01-21 07:15,	3460	,	4.38	
2016-01-21 07:30,	3520	,	4.41	
2016-01-21 07:45,	3420	,	4.35	
2016-01-21 08:00,	3480	,	4.39	
2016-01-21 08:15,	3440	,	4.36	
2016-01-21 08:30,	3380	,	4.32	
2016-01-21 08:45,	3310	,	4.26	
2016-01-21 09:00,	3380	,	4.32	
2016-01-21 09:15,	3370	,	4.31	
2016-01-21 09:30,	3310	,	4.26	
2016-01-21 09:45,	3400	,	4.33	
2016-01-21 10:00,	3360	,	4.30	
2016-01-21 10:15,	3250	,	4.23	
2016-01-21 10:30,	3310	,	4.26	
2016-01-21 10:45,	3320	,	4.27	
2016-01-21 11:00,	3240	,	4.22	
2016-01-21 11:15,	3230	,	4.21	
2016-01-21 11:30,	3250	,	4.23	
2016-01-21 11:45,	3230	,	4.21	
2016-01-21 12:00,	3160	,	4.16	
2016-01-21 12:15,	3220	,	4.20	
2016-01-21 12:30,	3250	,	4.23	
2016-01-21 12:45,	3150	,	4.15	
2016-01-21 13:00,	3130	,	4.13	
2016-01-21 13:15,	3230	,	4.21	
2016-01-21 13:30,	3200	,	4.19	
2016-01-21 13:45,	3220	,	4.20	
2016-01-21 14:00,	3110	,	4.12	
2016-01-21 14:15,	3040	,	4.07	
2016-01-21 14:30,	3150	,	4.15	
2016-01-21 14:45,	3030	,	4.06	
2016-01-21 15:00,	3060	,	4.09	
2016-01-21 15:15,	3090	,	4.10	
2016-01-21 15:30,	3050	,	4.08	
2016-01-21 15:45,	3040	,	4.07	
2016-01-21 16:00,	3060	,	4.09	
2016-01-21 16:15,	2980	,	4.02	
2016-01-21 16:30,	3040	,	4.07	
2016-01-21 16:45,	3040	,	4.07	
2016-01-21 17:00,	3030	,	4.06	
2016-01-21 17:15,	2950	,	4.00	
2016-01-21 17:30,	3030	,	4.06	
2016-01-21 17:45,	2960	,	4.01	
2016-01-21 18:00,	2950	,	4.00	
2016-01-21 18:15,	3040	,	4.07	
2016-01-21 18:30,	2960	,	4.01	
2016-01-21 18:45,	2930	,	3.98	
2016-01-21 19:00,	2940	,	3.99	
2016-01-21 19:15,	2960	,	4.01	
2016-01-21 19:30,	2940	,	3.99	
2016-01-21 19:45,	2930	,	3.98	
2016-01-21 20:00,	2910	,	3.97	
2016-01-21 20:15,	2800	,	3.89	
2016-01-21 20:30,	2830	,	3.91	
2016-01-21 20:45,	2900	,	3.96	
2016-01-21 21:00,	2800	,	3.89	
2016-01-21 21:15,	2810	,	3.90	
2016-01-21 21:30,	2860	,	3.94	
2016-01-21 21:45,	2800	,	3.89	
2016-01-21 22:00,	2790	,	3.88	
2016-01-21 22:15,	2850	,	3.93	
2016-01-21 22:30,	2860	,	3.94	
2016-01-21 22:45,	2770	,	3.86	
2016-01-21 23:00,	2800	,	3.89	
2016-01-21 23:15,	2860	,	3.94	
2016-01-21 23:30,	2830	,	3.91	
2016-01-21 23:45,	2790	,	3.88	
2016-01-22 00:00,	2890	,	3.95	
2016-01-22 00:15,	2810	,	3.90	
2016-01-22 00:30,	2770	,	3.86	
2016-01-22 00:45,	2860	,	3.94	
2016-01-22 01:00,	2900	,	3.96	
2016-01-22 01:15,	2900	,	3.96	
2016-01-22 01:30,	2830	,	3.91	
2016-01-22 01:45,	2910	,	3.97	
2016-01-22 02:00,	2860	,	3.94	
2016-01-22 02:15,	2850	,	3.93	
2016-01-22 02:30,	2910	,	3.97	
2016-01-22 02:45,	3010	,	4.05	
2016-01-22 03:00,	3060	,	4.09	
2016-01-22 03:15,	3110	,	4.12	
2016-01-22 03:30,	3240	,	4.22	
2016-01-22 03:45,	3310	,	4.26	
2016-01-22 04:00,	3400	,	4.33	
2016-01-22 04:15,	3490	,	4.40	
2016-01-22 04:30,	3560	,	4.44	
2016-01-22 04:45,	3660	,	4.52	
2016-01-22 05:00,	3660	,	4.52	
2016-01-22 05:15,	3650	,	4.51	
2016-01-22 05:30,	3750	,	4.57	
2016-01-22 05:45,	3790	,	4.60	
2016-01-22 06:00,	3790	,	4.60	
2016-01-22 06:15,	3910	,	4.69	
2016-01-22 06:30,	3940	,	4.71	
2016-01-22 06:45,	4040	,	4.77	
2016-01-22 07:00,	4160	,	4.86	
2016-01-22 07:15,	4360	,	4.99	
2016-01-22 07:30,	4570	,	5.12	
2016-01-22 07:45,	4740	,	5.24	
2016-01-22 08:00,	4760	,	5.25	
2016-01-22 08:15,	5150	,	5.51	
2016-01-22 08:30,	5340	,	5.63	
2016-01-22 08:45,	5320	,	5.62	
2016-01-22 09:00,	5450	,	5.70	
2016-01-22 09:15,	5610	,	5.80	
2016-01-22 09:30,	5650	,	5.83	
2016-01-22 09:45,	5730	,	5.88	
2016-01-22 10:00,	5830	,	5.94	
2016-01-22 10:15,	5810	,	5.93	
2016-01-22 10:30,	5910	,	5.99	
2016-01-22 10:45,	5620	,	5.81	
2016-01-22 11:00,	5830	,	5.94	
2016-01-22 11:15,	5700	,	5.86	
2016-01-22 11:30,	5540	,	5.76	
2016-01-22 11:45,	5560	,	5.77	
2016-01-22 12:00,	5510	,	5.74	
2016-01-22 12:15,	5390	,	5.66	
2016-01-22 12:30,	5340	,	5.63	
2016-01-22 12:45,	5090	,	5.47	
2016-01-22 13:00,	5120	,	5.49	
2016-01-22 13:15,	4980	,	5.40	
2016-01-22 13:30,	4970	,	5.39	
2016-01-22 13:45,	4830	,	5.30	
2016-01-22 14:00,	4800	,	5.28	
2016-01-22 14:15,	4760	,	5.25	
2016-01-22 14:30,	4740	,	5.24	
2016-01-22 14:45,	4420	,	5.03	
2016-01-22 15:00,	4650	,	5.18	
2016-01-22 15:15,	4540	,	5.10	
2016-01-22 15:30,	4350	,	4.98	
2016-01-22 15:45,	4260	,	4.92	
2016-01-22 16:00,	4290	,	4.94	
2016-01-22 16:15,	4200	,	4.88	
2016-01-22 16:30,	4110	,	4.82	
2016-01-22 16:45,	4050	,	4.78	
2016-01-22 17:00,	4050	,	4.78	
2016-01-22 17:15,	3920	,	4.70	
2016-01-22 17:30,	3840	,	4.64	
2016-01-22 17:45,	3900	,	4.68	
2016-01-22 18:00,	3920	,	4.70	
2016-01-22 18:15,	3870	,	4.66	
2016-01-22 18:30,	3790	,	4.60	
2016-01-22 18:45,	3810	,	4.62	
2016-01-22 19:00,	3770	,	4.59	
2016-01-22 19:15,	3760	,	4.58	
2016-01-22 19:30,	3810	,	4.62	
2016-01-22 19:45,	3700	,	4.55	
2016-01-22 20:00,	3680	,	4.53	
2016-01-22 20:15,	3650	,	4.51	
2016-01-22 20:30,	3570	,	4.45	
2016-01-22 20:45,	3620	,	4.49	
2016-01-22 21:00,	3650	,	4.51	
2016-01-22 21:15,	3680	,	4.53	
2016-01-22 21:30,	3810	,	4.62	
2016-01-22 21:45,	3840	,	4.64	
2016-01-22 22:00,	3700	,	4.55	
2016-01-22 22:15,	3880	,	4.67	
2016-01-22 22:30,	3850	,	4.65	
2016-01-22 22:45,	3790	,	4.60	
2016-01-22 23:00,	3920	,	4.70	
2016-01-22 23:15,	3950	,	4.72	
2016-01-22 23:30,	3950	,	4.72	
2016-01-22 23:45,	3910	,	4.69	
2016-01-23 00:00,	3870	,	4.66	
2016-01-23 00:15,	3990	,	4.74	
2016-01-23 00:30,	4020	,	4.76	
2016-01-23 00:45,	4180	,	4.87	
2016-01-23 01:00,	4320	,	4.96	
2016-01-23 01:15,	4230	,	4.90	
2016-01-23 01:30,	4650	,	5.18	
2016-01-23 01:45,	4420	,	5.03	
2016-01-23 02:00,	4760	,	5.25	
2016-01-23 02:15,	4800	,	5.28	
2016-01-23 02:30,	4920	,	5.36	
2016-01-23 02:45,	4890	,	5.34	
2016-01-23 03:00,	4830	,	5.30	
2016-01-23 03:15,	4910	,	5.35	
2016-01-23 03:30,	5060	,	5.45	
2016-01-23 03:45,	4950	,	5.38	
2016-01-23 04:00,	5090	,	5.47	
2016-01-23 04:15,	5150	,	5.51	
2016-01-23 04:30,	5090	,	5.47	
2016-01-23 04:45,	5170	,	5.52	
2016-01-23 05:00,	5250	,	5.57	
2016-01-23 05:15,	5340	,	5.63	
